Customer_ID,Order_Date,Order_ID,Channel,Product_Category,Order_Value,Is_Repeat_Purchase,Discount_Applied
C2209,2024-08-23,O56205,Paid Social,Cleansers,28.0,False,0%
C6705,2024-08-23,O56206,Email,Moisturizers,38.0,False,0%
C1556,2024-08-23,O56207,Paid Search,Exfoliants,54.6,False,0%
C155,2024-08-23,O56208,Organic Search,Exfoliants,49.14,False,10%
C1543,2024-08-23,O56210,Paid Social,Exfoliants,43.68,False,20%
C5774,2024-08-23,O56211,Organic Search,Cleansers,22.4,False,20%
C6790,2024-08-23,O56212,Paid Social,Exfoliants,49.14,False,10%
C3571,2024-08-23,O56213,Organic Search,Exfoliants,54.6,False,0%
C9404,2024-08-23,O56214,Email,Cleansers,22.4,True,20%
C9667,2024-08-23,O56215,Paid Search,Moisturizers,38.0,False,0%
C8691,2024-08-23,O56216,Influencer,Cleansers,28.0,True,0%
C3395,2024-08-23,O56217,Paid Search,Cleansers,28.0,False,0%
C8090,2024-08-23,O56218,Paid Social,Serums,49.5,False,10%
C1883,2024-08-23,O56219,Organic Search,Moisturizers,34.2,True,10%
C1975,2024-08-24,O56220,Email,Cleansers,28.0,True,0%
C8633,2024-08-24,O56221,Paid Social,Exfoliants,49.14,False,10%
C2677,2024-08-24,O56223,Paid Search,Serums,55.0,True,0%
C8250,2024-08-24,O56224,Paid Social,Serums,44.0,False,20%
C3841,2024-08-24,O56225,Paid Search,Moisturizers,34.2,False,10%
C2027,2024-08-24,O56226,Paid Social,Moisturizers,30.4,False,20%
C3569,2024-08-24,O56227,Paid Search,Cleansers,22.4,True,20%
C5604,2024-08-24,O56228,Paid Social,Moisturizers,38.0,False,0%
C9834,2024-08-24,O56229,Paid Search,Cleansers,25.2,True,10%
C1094,2024-08-24,O56230,Paid Search,Moisturizers,30.4,True,20%
C4163,2024-08-24,O56231,Email,Moisturizers,30.4,False,20%
C1742,2024-08-24,O56232,Email,Moisturizers,34.2,True,10%
C9802,2024-08-24,O56234,Paid Social,Exfoliants,43.68,True,20%
C9091,2024-08-24,O56235,Paid Social,Cleansers,28.0,True,0%
C3566,2024-08-24,O56236,Email,Serums,55.0,True,0%
C7706,2024-08-24,O56237,Paid Search,Exfoliants,49.14,False,10%
C9492,2024-08-24,O56239,Organic Search,Cleansers,28.0,False,0%
C527,2024-08-24,O56240,Paid Search,Serums,49.5,True,10%
C2881,2024-08-24,O56241,Paid Search,Exfoliants,49.14,False,10%
C3084,2024-08-24,O56242,Paid Social,Moisturizers,30.4,True,20%
C6858,2024-08-24,O56243,Organic Search,Cleansers,22.4,False,20%
C3536,2024-08-24,O56244,Influencer,Exfoliants,43.68,False,20%
C7420,2024-08-24,O56245,Paid Social,Serums,55.0,False,0%
C3709,2024-08-24,O56246,Paid Search,Moisturizers,34.2,False,10%
C2954,2024-08-24,O56247,Paid Social,Serums,49.5,True,10%
C4430,2024-08-24,O56248,Paid Social,Serums,44.0,True,20%
C3761,2024-08-24,O56249,Email,Cleansers,25.2,True,10%
C4025,2024-08-24,O56250,Paid Social,Cleansers,28.0,False,0%
C237,2024-08-24,O56251,Paid Social,Exfoliants,49.14,False,10%
C5080,2024-08-24,O56252,Paid Social,Cleansers,25.2,False,10%
C2545,2024-08-25,O56253,Paid Search,Serums,55.0,False,0%
C4580,2024-08-25,O56254,Paid Social,Moisturizers,38.0,False,0%
C9846,2024-08-25,O56255,Paid Social,Exfoliants,49.14,False,10%
C1489,2024-08-25,O56256,Paid Social,Serums,55.0,False,0%
C1068,2024-08-25,O56257,Influencer,Exfoliants,54.6,True,0%
C9437,2024-08-25,O56258,Paid Social,Exfoliants,54.6,False,0%
C8834,2024-08-25,O56259,Paid Search,Cleansers,28.0,False,0%
C638,2024-08-25,O56260,Paid Social,Moisturizers,38.0,True,0%
C5322,2024-08-25,O56261,Influencer,Serums,49.5,False,10%
C8333,2024-08-25,O56262,Influencer,Cleansers,22.4,True,20%
C1157,2024-08-25,O56263,Paid Social,Cleansers,28.0,True,0%
C4378,2024-08-25,O56264,Paid Social,Exfoliants,43.68,False,20%
C578,2024-08-25,O56265,Paid Search,Cleansers,28.0,False,0%
C6253,2024-08-25,O56266,Organic Search,Serums,44.0,True,20%
C9830,2024-08-25,O56267,Paid Social,Cleansers,28.0,True,0%
C3797,2024-08-25,O56268,Organic Search,Cleansers,28.0,True,0%
C8877,2024-08-25,O56269,Email,Cleansers,25.2,True,10%
C3777,2024-08-25,O56270,Email,Exfoliants,54.6,False,0%
C2438,2024-08-25,O56271,Paid Social,Exfoliants,49.14,False,10%
C8395,2024-08-25,O56272,Paid Search,Exfoliants,54.6,True,0%
C8477,2024-08-25,O56273,Organic Search,Cleansers,28.0,True,0%
C3420,2024-08-25,O56274,Organic Search,Cleansers,22.4,True,20%
C7122,2024-08-25,O56276,Email,Exfoliants,54.6,False,0%
C4658,2024-08-25,O56277,Paid Social,Exfoliants,54.6,True,0%
C2189,2024-08-25,O56278,Paid Search,Exfoliants,54.6,True,0%
C3346,2024-08-25,O56279,Paid Social,Moisturizers,34.2,True,10%
C5692,2024-08-25,O56280,Paid Social,Serums,49.5,False,10%
C9975,2024-08-26,O56281,Paid Social,Moisturizers,38.0,False,0%
C136,2024-08-26,O56282,Paid Social,Exfoliants,43.68,False,20%
C6914,2024-08-26,O56283,Paid Social,Cleansers,25.2,False,10%
C7706,2024-08-26,O56284,Organic Search,Cleansers,28.0,True,0%
C9003,2024-08-26,O56285,Organic Search,Cleansers,25.2,False,10%
C9646,2024-08-26,O56286,Paid Social,Cleansers,25.2,True,10%
C7461,2024-08-26,O56287,Paid Social,Exfoliants,54.6,False,0%
C6586,2024-08-26,O56288,Paid Search,Exfoliants,54.6,True,0%
C7373,2024-08-26,O56289,Paid Search,Serums,55.0,False,0%
C269,2024-08-26,O56290,Organic Search,Cleansers,25.2,True,10%
C365,2024-08-26,O56291,Email,Moisturizers,38.0,True,0%
C844,2024-08-26,O56292,Paid Social,Exfoliants,54.6,False,0%
C1345,2024-08-26,O56293,Paid Social,Moisturizers,38.0,False,0%
C8579,2024-08-26,O56294,Paid Social,Moisturizers,34.2,True,10%
C7341,2024-08-26,O56295,Paid Social,Exfoliants,43.68,False,20%
C6863,2024-08-26,O56296,Organic Search,Exfoliants,49.14,True,10%
C6298,2024-08-26,O56298,Organic Search,Exfoliants,49.14,False,10%
C2961,2024-08-26,O56299,Paid Social,Serums,44.0,False,20%
C6029,2024-08-26,O56300,Paid Search,Serums,55.0,False,0%
C8473,2024-08-26,O56301,Paid Social,Moisturizers,30.4,False,20%
C4559,2024-08-26,O56302,Paid Social,Moisturizers,34.2,False,10%
C6701,2024-08-26,O56303,Organic Search,Serums,49.5,False,10%
C3758,2024-08-26,O56304,Organic Search,Exfoliants,54.6,True,0%
C4331,2024-08-26,O56305,Influencer,Serums,55.0,True,0%
C7728,2024-08-26,O56306,Email,Exfoliants,54.6,True,0%
C5426,2024-08-26,O56307,Email,Cleansers,22.4,True,20%
C5304,2024-08-26,O56309,Email,Moisturizers,38.0,False,0%
C2826,2024-08-26,O56310,Email,Moisturizers,38.0,False,0%
C1169,2024-08-26,O56311,Paid Search,Serums,55.0,False,0%
C9388,2024-08-27,O56312,Paid Social,Serums,44.0,False,20%
C1386,2024-08-27,O56314,Paid Social,Cleansers,25.2,False,10%
C7198,2024-08-27,O56315,Organic Search,Exfoliants,54.6,True,0%
C3415,2024-08-27,O56316,Paid Social,Exfoliants,43.68,True,20%
C6044,2024-08-27,O56317,Paid Social,Moisturizers,34.2,True,10%
C7532,2024-08-27,O56318,Organic Search,Exfoliants,54.6,False,0%
C3543,2024-08-27,O56319,Organic Search,Exfoliants,54.6,True,0%
C9751,2024-08-27,O56321,Paid Social,Exfoliants,49.14,False,10%
C4008,2024-08-27,O56322,Paid Social,Exfoliants,49.14,False,10%
C784,2024-08-27,O56324,Organic Search,Cleansers,28.0,False,0%
C7316,2024-08-27,O56325,Paid Social,Moisturizers,38.0,False,0%
C7013,2024-08-27,O56326,Paid Social,Exfoliants,54.6,False,0%
C4015,2024-08-27,O56327,Influencer,Exfoliants,54.6,False,0%
C675,2024-08-27,O56328,Organic Search,Moisturizers,34.2,False,10%
C9920,2024-08-27,O56329,Organic Search,Exfoliants,49.14,False,10%
C6134,2024-08-27,O56330,Paid Search,Serums,49.5,False,10%
C3118,2024-08-27,O56332,Organic Search,Exfoliants,54.6,True,0%
C451,2024-08-27,O56333,Influencer,Serums,55.0,False,0%
C7631,2024-08-27,O56334,Organic Search,Exfoliants,54.6,False,0%
C2463,2024-08-27,O56335,Paid Social,Moisturizers,38.0,False,0%
C5812,2024-08-27,O56336,Paid Social,Exfoliants,54.6,False,0%
C4884,2024-08-27,O56337,Paid Social,Exfoliants,54.6,True,0%
C3403,2024-08-27,O56338,Paid Search,Cleansers,25.2,True,10%
C954,2024-08-27,O56339,Email,Serums,55.0,False,0%
C4551,2024-08-27,O56340,Paid Search,Serums,55.0,True,0%
C8295,2024-08-28,O56341,Paid Social,Serums,49.5,False,10%
C5627,2024-08-28,O56342,Paid Social,Moisturizers,30.4,False,20%
C6925,2024-08-28,O56343,Organic Search,Exfoliants,54.6,False,0%
C3282,2024-08-28,O56344,Email,Cleansers,28.0,True,0%
C221,2024-08-28,O56345,Email,Cleansers,28.0,False,0%
C9350,2024-08-28,O56346,Paid Search,Cleansers,25.2,True,10%
C9831,2024-08-28,O56348,Paid Search,Exfoliants,49.14,False,10%
C6539,2024-08-28,O56349,Email,Moisturizers,38.0,True,0%
C1668,2024-08-28,O56350,Paid Search,Exfoliants,54.6,True,0%
C7338,2024-08-28,O56351,Email,Exfoliants,54.6,False,0%
C5112,2024-08-28,O56352,Paid Search,Exfoliants,54.6,True,0%
C1524,2024-08-28,O56353,Organic Search,Serums,55.0,False,0%
C7977,2024-08-28,O56354,Paid Search,Exfoliants,54.6,True,0%
C9561,2024-08-28,O56355,Organic Search,Serums,44.0,False,20%
C6282,2024-08-28,O56356,Organic Search,Cleansers,25.2,False,10%
C6110,2024-08-28,O56357,Paid Search,Exfoliants,54.6,False,0%
C9837,2024-08-28,O56358,Paid Search,Cleansers,25.2,False,10%
C1111,2024-08-28,O56359,Paid Social,Cleansers,28.0,True,0%
C3794,2024-08-28,O56360,Paid Social,Cleansers,25.2,True,10%
C8133,2024-08-28,O56361,Organic Search,Exfoliants,54.6,True,0%
C2549,2024-08-28,O56363,Paid Social,Cleansers,28.0,True,0%
C3992,2024-08-28,O56365,Paid Social,Exfoliants,54.6,True,0%
C7435,2024-08-28,O56366,Paid Search,Exfoliants,54.6,True,0%
C7459,2024-08-28,O56367,Paid Social,Exfoliants,54.6,False,0%
C3080,2024-08-28,O56368,Paid Social,Exfoliants,54.6,True,0%
C2728,2024-08-28,O56369,Influencer,Cleansers,25.2,True,10%
C3698,2024-08-28,O56370,Email,Moisturizers,34.2,False,10%
C6657,2024-08-28,O56371,Organic Search,Moisturizers,30.4,True,20%
C4956,2024-08-29,O56372,Paid Social,Cleansers,28.0,False,0%
C6005,2024-08-29,O56373,Paid Social,Serums,55.0,False,0%
C5822,2024-08-29,O56374,Organic Search,Cleansers,22.4,False,20%
C6856,2024-08-29,O56375,Email,Exfoliants,54.6,False,0%
C3442,2024-08-29,O56376,Influencer,Moisturizers,34.2,True,10%
C5975,2024-08-29,O56377,Paid Search,Serums,55.0,True,0%
C9869,2024-08-29,O56378,Paid Social,Moisturizers,30.4,True,20%
C949,2024-08-29,O56379,Email,Exfoliants,49.14,False,10%
C1245,2024-08-29,O56380,Influencer,Moisturizers,34.2,False,10%
C6146,2024-08-29,O56381,Paid Social,Moisturizers,30.4,False,20%
C1813,2024-08-29,O56382,Organic Search,Exfoliants,49.14,True,10%
C3525,2024-08-29,O56383,Organic Search,Moisturizers,38.0,False,0%
C3611,2024-08-29,O56384,Paid Social,Serums,49.5,True,10%
C8975,2024-08-29,O56385,Email,Serums,49.5,False,10%
C3213,2024-08-29,O56386,Influencer,Cleansers,28.0,False,0%
C6311,2024-08-29,O56387,Paid Social,Cleansers,25.2,False,10%
C2836,2024-08-29,O56388,Paid Social,Cleansers,25.2,True,10%
C6062,2024-08-29,O56389,Paid Search,Serums,55.0,False,0%
C5152,2024-08-29,O56391,Paid Social,Moisturizers,38.0,False,0%
C1428,2024-08-29,O56392,Paid Social,Exfoliants,54.6,False,0%
C1374,2024-08-29,O56393,Paid Social,Serums,55.0,False,0%
C5035,2024-08-29,O56395,Paid Social,Exfoliants,49.14,False,10%
C1636,2024-08-29,O56396,Email,Serums,44.0,False,20%
C7482,2024-08-29,O56398,Organic Search,Moisturizers,38.0,False,0%
C5005,2024-08-29,O56399,Paid Social,Moisturizers,38.0,True,0%
C9149,2024-08-29,O56400,Paid Search,Cleansers,25.2,True,10%
C2502,2024-08-29,O56402,Paid Social,Exfoliants,54.6,False,0%
C1688,2024-08-29,O56403,Paid Social,Moisturizers,30.4,False,20%
C8626,2024-08-29,O56405,Paid Search,Cleansers,28.0,False,0%
C2024,2024-08-29,O56406,Organic Search,Cleansers,22.4,True,20%
C6243,2024-08-30,O56408,Email,Exfoliants,54.6,False,0%
C2393,2024-08-30,O56409,Paid Social,Cleansers,28.0,False,0%
C9387,2024-08-30,O56410,Email,Serums,49.5,False,10%
C183,2024-08-30,O56411,Paid Social,Cleansers,25.2,False,10%
C5763,2024-08-30,O56412,Organic Search,Serums,49.5,False,10%
C7469,2024-08-30,O56413,Paid Social,Cleansers,28.0,False,0%
C764,2024-08-30,O56414,Influencer,Serums,44.0,False,20%
C4380,2024-08-30,O56415,Paid Search,Serums,49.5,True,10%
C4163,2024-08-30,O56416,Email,Exfoliants,43.68,True,20%
C2372,2024-08-30,O56417,Paid Search,Cleansers,28.0,True,0%
C733,2024-08-30,O56418,Paid Social,Moisturizers,30.4,True,20%
C378,2024-08-30,O56419,Paid Search,Cleansers,25.2,True,10%
C8455,2024-08-30,O56420,Organic Search,Moisturizers,38.0,False,0%
C9051,2024-08-30,O56421,Paid Social,Serums,44.0,False,20%
C4296,2024-08-30,O56422,Paid Social,Serums,44.0,True,20%
C7817,2024-08-30,O56423,Paid Social,Moisturizers,38.0,True,0%
C5589,2024-08-30,O56424,Paid Social,Exfoliants,54.6,False,0%
C1367,2024-08-30,O56425,Paid Search,Moisturizers,34.2,False,10%
C5415,2024-08-30,O56426,Organic Search,Moisturizers,38.0,False,0%
C578,2024-08-30,O56427,Paid Social,Exfoliants,49.14,True,10%
C5807,2024-08-30,O56428,Organic Search,Cleansers,25.2,False,10%
C8064,2024-08-30,O56429,Organic Search,Moisturizers,38.0,True,0%
C5695,2024-08-30,O56430,Organic Search,Moisturizers,30.4,False,20%
C1214,2024-08-31,O56431,Paid Social,Serums,55.0,True,0%
C2097,2024-08-31,O56432,Email,Cleansers,25.2,False,10%
C1445,2024-08-31,O56433,Influencer,Serums,44.0,False,20%
C9110,2024-08-31,O56434,Organic Search,Moisturizers,38.0,False,0%
C9653,2024-08-31,O56435,Paid Social,Serums,44.0,True,20%
C1305,2024-08-31,O56436,Email,Serums,55.0,False,0%
C8537,2024-08-31,O56438,Paid Search,Moisturizers,38.0,False,0%
C4029,2024-08-31,O56439,Paid Search,Moisturizers,34.2,True,10%
C5047,2024-08-31,O56440,Paid Social,Serums,55.0,True,0%
C7531,2024-08-31,O56441,Email,Serums,44.0,True,20%
C3824,2024-08-31,O56442,Paid Social,Cleansers,28.0,False,0%
C5873,2024-08-31,O56443,Email,Moisturizers,38.0,False,0%
C3524,2024-08-31,O56444,Paid Search,Moisturizers,38.0,False,0%
C3622,2024-08-31,O56445,Paid Social,Serums,55.0,True,0%
C9120,2024-08-31,O56446,Paid Social,Exfoliants,49.14,True,10%
C8663,2024-08-31,O56447,Paid Search,Exfoliants,49.14,False,10%
C8763,2024-08-31,O56449,Paid Search,Moisturizers,38.0,False,0%
C2700,2024-08-31,O56450,Paid Search,Moisturizers,34.2,False,10%
C8356,2024-08-31,O56452,Organic Search,Exfoliants,49.14,False,10%
C6921,2024-08-31,O56453,Organic Search,Exfoliants,54.6,True,0%
C303,2024-08-31,O56454,Paid Search,Exfoliants,54.6,False,0%
C9419,2024-08-31,O56456,Organic Search,Cleansers,28.0,False,0%
C3288,2024-08-31,O56457,Paid Social,Exfoliants,43.68,True,20%
C9826,2024-09-01,O56458,Paid Search,Moisturizers,34.2,True,10%
C1055,2024-09-01,O56460,Paid Search,Exfoliants,49.14,False,10%
C2564,2024-09-01,O56461,Organic Search,Exfoliants,54.6,False,0%
C1931,2024-09-01,O56462,Email,Serums,55.0,True,0%
C5869,2024-09-01,O56464,Email,Exfoliants,43.68,False,20%
C6608,2024-09-01,O56465,Organic Search,Exfoliants,54.6,True,0%
C8263,2024-09-01,O56467,Email,Cleansers,28.0,False,0%
C3141,2024-09-01,O56468,Email,Cleansers,25.2,False,10%
C9431,2024-09-01,O56469,Organic Search,Serums,55.0,True,0%
C4601,2024-09-01,O56470,Paid Social,Exfoliants,49.14,False,10%
C3523,2024-09-01,O56471,Paid Social,Serums,55.0,True,0%
C6252,2024-09-01,O56472,Organic Search,Cleansers,25.2,False,10%
C4163,2024-09-01,O56473,Organic Search,Serums,44.0,True,20%
C8293,2024-09-01,O56474,Influencer,Exfoliants,49.14,True,10%
C3221,2024-09-01,O56475,Influencer,Exfoliants,54.6,True,0%
C3591,2024-09-01,O56476,Organic Search,Cleansers,25.2,False,10%
C8635,2024-09-01,O56477,Organic Search,Moisturizers,38.0,False,0%
C5668,2024-09-01,O56478,Paid Social,Exfoliants,43.68,False,20%
C5654,2024-09-01,O56479,Paid Social,Cleansers,28.0,True,0%
C7167,2024-09-01,O56480,Organic Search,Exfoliants,49.14,False,10%
C6602,2024-09-01,O56481,Paid Search,Cleansers,28.0,False,0%
C5452,2024-09-01,O56482,Paid Search,Exfoliants,49.14,True,10%
C4898,2024-09-01,O56483,Paid Search,Cleansers,25.2,False,10%
C2510,2024-09-01,O56484,Paid Search,Moisturizers,38.0,True,0%
C7282,2024-09-01,O56485,Paid Search,Moisturizers,38.0,True,0%
C8214,2024-09-01,O56486,Organic Search,Cleansers,22.4,False,20%
C5856,2024-09-01,O56487,Influencer,Serums,44.0,False,20%
C9128,2024-09-02,O56488,Paid Social,Cleansers,28.0,False,0%
C5574,2024-09-02,O56489,Email,Exfoliants,54.6,False,0%
C2601,2024-09-02,O56490,Organic Search,Exfoliants,54.6,False,0%
C9951,2024-09-02,O56491,Organic Search,Exfoliants,49.14,False,10%
C4728,2024-09-02,O56492,Paid Search,Cleansers,25.2,False,10%
C367,2024-09-02,O56493,Email,Moisturizers,38.0,True,0%
C9218,2024-09-02,O56494,Paid Search,Moisturizers,34.2,False,10%
C1060,2024-09-02,O56495,Organic Search,Exfoliants,54.6,True,0%
C9382,2024-09-02,O56496,Paid Search,Exfoliants,54.6,True,0%
C5027,2024-09-02,O56497,Paid Search,Cleansers,28.0,True,0%
C1644,2024-09-02,O56498,Organic Search,Exfoliants,49.14,True,10%
C8520,2024-09-02,O56499,Email,Serums,49.5,False,10%
C5511,2024-09-02,O56500,Paid Search,Exfoliants,54.6,False,0%
C7117,2024-09-02,O56501,Organic Search,Serums,49.5,False,10%
C3445,2024-09-02,O56503,Paid Search,Exfoliants,43.68,True,20%
C7077,2024-09-02,O56504,Organic Search,Serums,55.0,False,0%
C6727,2024-09-02,O56505,Email,Cleansers,28.0,True,0%
C44,2024-09-02,O56506,Email,Exfoliants,49.14,True,10%
C881,2024-09-02,O56507,Organic Search,Moisturizers,34.2,False,10%
C2048,2024-09-02,O56509,Influencer,Serums,55.0,False,0%
C5457,2024-09-02,O56510,Paid Search,Exfoliants,43.68,False,20%
C4715,2024-09-02,O56511,Paid Search,Exfoliants,49.14,True,10%
C4300,2024-09-02,O56512,Paid Search,Exfoliants,54.6,True,0%
C7993,2024-09-03,O56514,Paid Social,Exfoliants,54.6,False,0%
C6130,2024-09-03,O56515,Organic Search,Serums,55.0,False,0%
C3896,2024-09-03,O56516,Email,Exfoliants,43.68,True,20%
C5727,2024-09-03,O56517,Paid Search,Moisturizers,34.2,False,10%
C9537,2024-09-03,O56518,Email,Moisturizers,38.0,False,0%
C9795,2024-09-03,O56519,Paid Social,Exfoliants,43.68,False,20%
C1602,2024-09-03,O56520,Paid Search,Exfoliants,54.6,True,0%
C8699,2024-09-03,O56521,Email,Exfoliants,49.14,True,10%
C3169,2024-09-03,O56522,Organic Search,Cleansers,25.2,False,10%
C4948,2024-09-03,O56523,Organic Search,Exfoliants,54.6,True,0%
C4123,2024-09-03,O56524,Organic Search,Exfoliants,43.68,True,20%
C4024,2024-09-03,O56526,Influencer,Cleansers,28.0,False,0%
C5233,2024-09-03,O56527,Paid Search,Moisturizers,34.2,False,10%
C3552,2024-09-03,O56528,Organic Search,Exfoliants,49.14,False,10%
C6594,2024-09-03,O56529,Paid Social,Exfoliants,54.6,True,0%
C6362,2024-09-03,O56530,Paid Social,Cleansers,28.0,True,0%
C512,2024-09-03,O56531,Paid Search,Cleansers,28.0,True,0%
C578,2024-09-03,O56532,Influencer,Exfoliants,49.14,True,10%
C4419,2024-09-03,O56533,Paid Search,Exfoliants,54.6,False,0%
C9788,2024-09-03,O56534,Paid Social,Exfoliants,54.6,False,0%
C1604,2024-09-03,O56535,Organic Search,Serums,55.0,False,0%
C5983,2024-09-03,O56536,Paid Search,Serums,49.5,False,10%
C9591,2024-09-03,O56537,Organic Search,Exfoliants,54.6,True,0%
C3244,2024-09-03,O56538,Email,Exfoliants,54.6,False,0%
C2099,2024-09-03,O56540,Paid Social,Exfoliants,54.6,False,0%
C120,2024-09-04,O56542,Paid Social,Cleansers,25.2,True,10%
C5078,2024-09-04,O56543,Paid Social,Serums,44.0,False,20%
C9303,2024-09-04,O56545,Organic Search,Serums,44.0,True,20%
C4392,2024-09-04,O56546,Organic Search,Cleansers,25.2,False,10%
C181,2024-09-04,O56547,Paid Search,Moisturizers,34.2,False,10%
C3741,2024-09-04,O56548,Email,Serums,55.0,False,0%
C5977,2024-09-04,O56549,Paid Search,Cleansers,22.4,False,20%
C8416,2024-09-04,O56550,Paid Social,Moisturizers,38.0,False,0%
C6801,2024-09-04,O56551,Paid Social,Serums,44.0,True,20%
C9557,2024-09-04,O56553,Paid Social,Moisturizers,34.2,False,10%
C3214,2024-09-04,O56554,Email,Cleansers,28.0,True,0%
C2727,2024-09-04,O56555,Paid Social,Cleansers,28.0,False,0%
C1773,2024-09-04,O56556,Paid Search,Serums,49.5,False,10%
C5218,2024-09-04,O56558,Organic Search,Exfoliants,49.14,False,10%
C6186,2024-09-04,O56559,Influencer,Serums,55.0,True,0%
C5195,2024-09-04,O56560,Paid Social,Moisturizers,38.0,False,0%
C1599,2024-09-04,O56561,Email,Serums,49.5,False,10%
C5614,2024-09-04,O56562,Paid Social,Exfoliants,54.6,True,0%
C8376,2024-09-04,O56563,Influencer,Serums,55.0,False,0%
C3377,2024-09-04,O56564,Paid Search,Serums,49.5,True,10%
C9718,2024-09-04,O56565,Paid Social,Moisturizers,34.2,True,10%
C8405,2024-09-04,O56566,Paid Social,Cleansers,25.2,False,10%
C4579,2024-09-04,O56567,Email,Moisturizers,38.0,False,0%
C2717,2024-09-05,O56568,Paid Social,Cleansers,25.2,False,10%
C3995,2024-09-05,O56569,Paid Social,Exfoliants,43.68,True,20%
C1597,2024-09-05,O56570,Paid Social,Exfoliants,49.14,False,10%
C6377,2024-09-05,O56571,Paid Social,Cleansers,28.0,True,0%
C4770,2024-09-05,O56572,Organic Search,Exfoliants,49.14,False,10%
C174,2024-09-05,O56573,Influencer,Serums,55.0,False,0%
C1777,2024-09-05,O56574,Influencer,Cleansers,28.0,False,0%
C2366,2024-09-05,O56575,Paid Search,Exfoliants,54.6,True,0%
C7910,2024-09-05,O56576,Paid Search,Cleansers,28.0,True,0%
C9191,2024-09-05,O56578,Paid Social,Exfoliants,49.14,False,10%
C9410,2024-09-05,O56579,Paid Social,Cleansers,22.4,True,20%
C2652,2024-09-05,O56580,Organic Search,Exfoliants,54.6,False,0%
C1366,2024-09-05,O56582,Organic Search,Exfoliants,43.68,False,20%
C3780,2024-09-05,O56583,Paid Search,Cleansers,25.2,False,10%
C4099,2024-09-05,O56584,Email,Exfoliants,43.68,True,20%
C7972,2024-09-05,O56585,Paid Search,Cleansers,28.0,False,0%
C1133,2024-09-05,O56587,Paid Search,Exfoliants,49.14,False,10%
C3078,2024-09-05,O56588,Organic Search,Exfoliants,49.14,False,10%
C7612,2024-09-05,O56589,Influencer,Exfoliants,54.6,True,0%
C4041,2024-09-05,O56590,Paid Social,Cleansers,22.4,True,20%
C2270,2024-09-05,O56591,Email,Exfoliants,54.6,True,0%
C2304,2024-09-06,O56592,Paid Social,Exfoliants,49.14,False,10%
C411,2024-09-06,O56593,Paid Search,Exfoliants,54.6,False,0%
C4528,2024-09-06,O56594,Organic Search,Cleansers,22.4,False,20%
C9888,2024-09-06,O56595,Paid Social,Serums,55.0,True,0%
C3782,2024-09-06,O56596,Email,Moisturizers,38.0,True,0%
C1355,2024-09-06,O56597,Paid Social,Exfoliants,54.6,False,0%
C9403,2024-09-06,O56599,Paid Social,Serums,55.0,True,0%
